"ID" "TIMESTAMP" "DAY" "DIST" "MAX" "MIN" "MEAN" "MEDIAN"
"20131228-141631" "2013-12-28T14:16:36Z" "Sat" 45.0051884453998 132.85174735836 0.07638809823324 21.3247484557844 19.412527485402
"20131228-172118" "2013-12-28T17:21:20Z" "Sat" 5.01188989800572 52.253481267 0 19.050298945998 19.388899568988
"20131229-152713" "2013-12-29T15:27:14Z" "Sun" 133.576150079891 156.64216280508 0 24.3620773161639 23.013263589372
"20131230-235738" "2013-12-30T23:57:39Z" "Tue" 80.9179277356485 102.88788070284 0 22.9866061563359 20.176483040496
"20131231-171413" "2013-12-31T17:14:18Z" "Tue" 17.1093866086346 40.25107834992 0.02861083496358 18.4615993008421 17.81282837691
"20140102-141432" "2014-01-02T14:14:33Z" "Thu" 67.0459025797324 72.91851665832 0 29.1137803815636 31.47593131476
"20140104-152341" "2014-01-04T15:23:42Z" "Sat" 95.2557593116719 88.96723240212 0 23.852718920828 21.052915565364
"20140107-141356" "2014-01-07T14:13:57Z" "Tue" 67.7425504298588 75.7078631478 0 26.5425794889502 29.175726827934
"20140108-140753" "2014-01-08T14:07:58Z" "Wed" 78.3166768909982 101.88761695632 0.018854566657128 28.3420202211015 26.436371495832
"20140110-024849" "2014-01-10T02:48:50Z" "Fri" 0.11121390929982 20.46415085532 0 1.20301312147983 0.7991440184646
"20140111-004959" "2014-01-11T00:50:04Z" "Sat" 39.3787143763312 98.87527303956 0 20.9782947486775 20.281067026434
"20140112-160653" "2014-01-12T16:06:54Z" "Sun" 141.60009529394 127.6242613524 0 22.4791224037591 18.55476236286
"20140115-140458" "2014-01-15T14:05:02Z" "Wed" 67.7097329749261 142.46862797844 0 28.0283547865192 30.702621343788
"20140118-004709" "2014-01-18T00:47:10Z" "Sat" 52.7104662834869 78.66217171152 0 18.5553904235464 17.47603416528
"20140118-160958" "2014-01-18T16:10:02Z" "Sat" 80.0345231513354 156.3313738392 0 22.0820458886776 19.186111967904
"20140119-160826" "2014-01-19T16:08:27Z" "Sun" 51.9617029271649 174.08535159348 0 22.3676015672245 20.995408620396
"20140122-015512" "2014-01-22T01:55:13Z" "Wed" 0.645264324498796 119.00681606412 0 3.77001880868951 2.250285342282
"20140122-141953" "2014-01-22T14:19:54Z" "Wed" 76.5804166209263 99.48948894288 0 28.481315971494 27.139881166236
"20140124-020637" "2014-01-24T02:06:43Z" "Fri" 30.5427167675139 78.63061484196 0.02219843675322 22.8339370301708 22.161052460286
"20140124-140816" "2014-01-24T14:08:17Z" "Fri" 76.7682553130651 151.87371415488 0 28.5812290173098 27.321451634916
"20140125-224748" "2014-01-25T22:47:49Z" "Sun" 65.559929589914 66.93639136812 0 23.1812278307189 21.857433413832
"20140128-235655" "2014-01-28T23:56:57Z" "Wed" 30.6497558321259 56.41702601796 0 22.0333170866882 21.774922884612
"20140131-014833" "2014-01-31T01:48:34Z" "Fri" 41.3631959891061 58.83195949884 0 20.9785026623182 20.165165674308
"20140131-141146" "2014-01-31T14:11:47Z" "Fri" 76.8223078225056 96.06761824896 0 27.5751923582624 27.380904765552
"20140201-165839" "2014-02-01T16:58:43Z" "Sat" 70.5833372891648 143.25407075304 0 17.4370357233826 13.275759214044
"20140204-013816" "2014-02-04T01:38:17Z" "Tue" 36.8312037939054 138.32842990824 0 21.55050876436 20.409082904088
"20140204-141129" "2014-02-04T14:11:30Z" "Tue" 76.5507478578448 85.98023612604 0.06897739892328 27.4325529711292 26.23268256732
"20140205-140913" "2014-02-05T14:09:19Z" "Wed" 77.275739874235 153.5913616356 0 27.7295553191746 27.523396432764
"20140209-153642" "2014-02-09T15:36:43Z" "Sun" 212.044353598668 126.19600389612 0 23.6344644739249 24.080030342748
"20140211-015518" "2014-02-11T01:55:19Z" "Tue" 31.4846908661772 50.22852590664 0.1283353005222 21.8406845911645 22.145341819842
"20140211-140605" "2014-02-11T14:06:11Z" "Tue" 77.3039658394403 70.29228881808 0.017557414813908 28.6197977099295 28.006956979398
"20140214-015851" "2014-02-14T01:58:57Z" "Fri" 70.032448903497 86.66186646456 0.005811881360688 22.939670273683 22.92008290272
"20140214-135537" "2014-02-14T13:55:41Z" "Fri" 25.4143611615179 103.40090536464 0.027961189057656 23.3788796268431 22.706221761612
"20140216-163327" "2014-02-16T16:33:33Z" "Sun" 72.0234282297017 68.18088235068 0.018386333260308 21.3873219966251 19.187753438466
"20140217-151530" "2014-02-17T15:15:37Z" "Mon" 81.6551755084255 78.90996229704 0 24.0521343431748 21.2653106982
"20140219-140534" "2014-02-19T14:05:40Z" "Wed" 67.5630233729563 51.23072306304 0.03870531206388 28.2879975688572 31.503502297008
"20140221-235504" "2014-02-21T23:55:12Z" "Sat" 56.9942851930402 91.54094894064 0.024447552330492 18.4034394540503 16.35471620757
"20140222-152804" "2014-02-22T15:28:06Z" "Sat" 139.429181135422 92.85016271256 0.009392741776368 26.1215874734154 25.211995682976
"20140225-013700" "2014-02-25T01:37:03Z" "Tue" 41.9603700882743 1508.0275820844 0.005960287981188 20.8096527814278 19.165733572968
"20140226-013456" "2014-02-26T01:35:03Z" "Wed" 44.6248337866123 91.09851158664 0.14270135699052 23.430799618527 21.975762151548
"20140301-014226" "2014-03-01T01:42:27Z" "Sat" 42.7901829618505 67.76845883388 0.04021269895692 22.0179396047173 20.383594262856
"20140301-163659" "2014-03-01T16:37:04Z" "Sat" 95.3293772297475 146.94579443772 0 23.6607069250836 20.046842989632
"20140302-154611" "2014-03-02T15:46:23Z" "Sun" 52.9054483173021 71.39202868656 0.024183696099312 21.9533092952992 19.857467993508
"20140305-014341" "2014-03-05T01:43:49Z" "Wed" 45.2271327640596 191.11040511372 0.19482039935316 23.2288063079468 21.913356553812
"20140305-134945" "2014-03-05T13:49:49Z" "Wed" 60.8844348719596 55.76568204024 0.011357354694996 31.8142806588442 34.023345489054
"20140307-015209" "2014-03-07T01:52:16Z" "Fri" 44.1976247852174 75.67945903764 0.03945814336008 23.2248053994551 21.607423931844
"20140307-141239" "2014-03-07T14:12:43Z" "Fri" 75.2769229623876 202.53758055516 0.016202763925596 29.0059755546566 28.286576164998
"20140309-143114" "2014-03-09T14:31:15Z" "Sun" 185.510774993245 490.8796934904 0 25.7259572090109 21.72864466791
"20140312-130845" "2014-03-12T13:08:49Z" "Wed" 67.3347630446692 77.47590137544 0.09266130330156 28.8145954685057 30.819412460556
"20140313-130441" "2014-03-13T13:04:46Z" "Thu" 77.8832135242165 78.26236524072 0 30.5995512813283 29.835559449414
"20140315-152454" "2014-03-15T15:25:00Z" "Sat" 110.978888759616 68.62559036328 0 19.7487377560234 15.612032762244
"20140316-124503" "2014-03-16T12:45:10Z" "Sun" 175.873183270122 79.14470945904 0.007597502730216 25.9481761762036 26.225119413576
"20140320-005247" "2014-03-20T00:52:53Z" "Thu" 42.1778324806681 63.79115318928 0 23.3244739772044 21.432005422596
"20140324-130712" "2014-03-24T13:07:13Z" "Mon" 67.527418908102 221.93083847124 0 28.5295656328612 30.92450414571
"20140325-130328" "2014-03-25T13:03:29Z" "Tue" 77.4867393491407 84.83682035664 0 30.0296474089309 30.960868037958
"20140327-002157" "2014-03-27T00:21:58Z" "Thu" 45.9499489914528 107.20440785916 0 22.1345130870256 21.37333714866
"20140328-005317" "2014-03-28T00:53:18Z" "Fri" 30.8049315973561 101.51066938176 0 21.566753615606 21.634539053184
"20140328-130250" "2014-03-28T13:02:51Z" "Fri" 68.0151539210499 78.20575415244 0 28.3481722471464 30.547105121034
"20140330-162704" "2014-03-30T16:27:06Z" "Sun" 103.664400930522 110.12262504228 0 18.9765192774656 17.020610900946
"20140401-131630" "2014-04-01T13:16:31Z" "Tue" 67.9296631618808 53.7770389014 0.027679790195496 25.8323190670081 28.020234863916
"20140402-130620" "2014-04-02T13:06:21Z" "Wed" 68.261526405037 125.92172965104 0 29.1951837839915 31.653448528266
"20140405-005553" "2014-04-05T00:55:54Z" "Sat" 38.4158652060757 100.43313437592 0 20.4439814365484 19.959845729238
"20140408-005415" "2014-04-08T00:54:16Z" "Tue" 43.5860858134308 150.5093782482 0 21.9917765502749 20.949803470476
"20140408-130211" "2014-04-08T13:02:12Z" "Tue" 77.2197693922493 87.88597922124 0 30.3188359493764 31.051620389412
"20140409-130328" "2014-04-09T13:03:29Z" "Wed" 67.4917967815746 170.18622902016 0 28.3153766050219 30.866171321484
"20140410-130416" "2014-04-10T13:04:17Z" "Thu" 77.5723999472352 152.19322894548 0 29.536020449425 29.730501364338
"20140418-090410" "2014-04-18T09:04:11Z" "Fri" 32.7289693901607 109.66929743052 0 27.2951152074126 26.680999108824
"20140421-090017" "2014-04-21T09:00:18Z" "Mon" 52.3039872890555 66.0713474808 0 27.3979882923577 25.736261526972
"20140501-124858" "2014-05-01T12:48:59Z" "Thu" 60.5547976864518 166.30685942832 0 25.0843313525927 30.43365651846
"20140502-130056" "2014-05-02T13:01:01Z" "Fri" 77.3244719420882 117.09471849948 0 28.6045237448624 29.501558567424
"20140503-215801" "2014-05-03T21:58:02Z" "Sun" 71.5018219395614 81.64841807844 0 22.3580581996455 22.38593072058
"20140504-151353" "2014-05-04T15:13:57Z" "Sun" 27.4762445725502 62.04579072336 0 21.5358300087441 22.587757698096
"20140504-211716" "2014-05-04T21:17:17Z" "Mon" 8.17607948663774 61.94102716548 0.02713567962888 16.4763467508025 15.664234710024
"20140505-125459" "2014-05-05T12:55:00Z" "Mon" 68.1455158807305 66.09801066228 0 26.5119532789871 30.123012319236
"20140506-130252" "2014-05-06T13:02:53Z" "Tue" 77.5140539032904 91.0205448264 0 29.6044009721484 28.68459301881
"20140507-130422" "2014-05-07T13:04:26Z" "Wed" 67.462847299066 81.91280526876 0 28.0246793688793 29.529261732528
"20140509-011332" "2014-05-09T01:13:36Z" "Fri" 36.6241164995325 82.26002919996 0 21.7264565083885 21.87760865364
"20140509-124812" "2014-05-09T12:48:13Z" "Fri" 61.2515154075691 94.11978934764 0 27.7926874020039 32.971965160176
"20140510-000539" "2014-05-10T00:05:44Z" "Sat" 4.63228859531213 50.9529871422 0.04460335360308 20.2560602796667 21.518656682148
"20140510-145521" "2014-05-10T14:55:23Z" "Sat" 94.8766569803853 176.30008849872 0 20.4045885865996 17.29150902171
"20140510-224743" "2014-05-10T22:47:44Z" "Sun" 4.17103968762208 32.989630181796 0 12.7577951037957 14.044859001324
"20140511-151011" "2014-05-11T15:10:12Z" "Sun" 105.025537877841 106.67574175644 0 20.7316703543406 17.114859831744
"20140513-010415" "2014-05-13T01:04:16Z" "Tue" 43.1692474380466 135.16416400176 0 20.9496430664233 19.23509084481
"20140513-130359" "2014-05-13T13:04:03Z" "Tue" 77.6012015353508 133.43233362552 0 28.2969912473371 27.95111785098
"20140514-130414" "2014-05-14T13:04:15Z" "Wed" 77.848797068749 198.89150710248 0 27.8934443382715 27.453473790966
"20140515-130428" "2014-05-15T13:04:29Z" "Thu" 77.0020550864166 91.20535571052 0 28.9271222721424 28.298053590642
"20140516-130712" "2014-05-16T13:07:13Z" "Fri" 77.5323159384799 66.32511311052 0 27.0618185360809 26.310435693372
"20140517-001032" "2014-05-17T00:10:59Z" "Sat" 4.23516774901363 43.96857205392 0.08630057669184 18.9586162853306 19.060486590852
"20140517-014727" "2014-05-17T01:47:29Z" "Sat" 4.36239129390896 54.11380859136 0.02078260837938 17.4743548738871 17.923969292508
"20140517-141832" "2014-05-17T14:18:33Z" "Sat" 95.532257058158 172.53245943396 0 22.065718185962 19.077137539128
"20140518-233754" "2014-05-18T23:37:58Z" "Mon" 33.9932793946223 65.57972350464 0 16.4512988126835 15.167015816256
"20140520-004029" "2014-05-20T00:40:30Z" "Tue" 34.2650024742059 109.02553682796 0 19.9412519248411 19.471782572496
"20140520-130337" "2014-05-20T13:03:41Z" "Tue" 76.4216850976026 155.6291329776 0 29.5262081004528 28.938558760452
"20140522-005610" "2014-05-22T00:56:11Z" "Thu" 39.9924518703079 57.16147165164 0 21.8265910489143 22.206819273336
"20140523-024456" "2014-05-23T02:44:57Z" "Fri" 34.3814863178566 77.99474724876 0 21.2475118349834 21.790188163368
"20140524-010104" "2014-05-24T01:01:05Z" "Sat" 37.4757505296912 101.75705344296 0 22.4207106070941 22.23441219708
"20140524-150257" "2014-05-24T15:02:58Z" "Sat" 130.32518054368 389.2560681744 0 20.5214853782687 16.532048515284
"20140525-161024" "2014-05-25T16:10:26Z" "Sun" 96.7131445765783 93.40674473052 0 18.3118216315959 14.366325620844
"20140526-143210" "2014-05-26T14:32:11Z" "Mon" 84.8598899671039 118.12969699272 0 20.4950847330903 16.928163789516
"20140528-005448" "2014-05-28T00:54:52Z" "Wed" 37.3604690604206 72.74764984896 0 21.6181336043045 20.799184402692
"20140528-130438" "2014-05-28T13:04:39Z" "Wed" 103.13348646601 142.4618093322 0 26.0273807728045 25.899684845292
"20140530-005932" "2014-05-30T00:59:33Z" "Fri" 37.928820571493 70.12728043452 0 21.2023705019173 20.143862355708
"20140530-130726" "2014-05-30T13:07:27Z" "Fri" 76.4297895686532 76.18770982692 0 27.3280636580753 26.561687330808
"20140531-150255" "2014-05-31T15:02:56Z" "Sat" 55.1862305917874 65.94327309096 0 23.8930847346948 22.815853719642
"20140607-161947" "2014-06-07T16:19:48Z" "Sat" 123.998829093967 135.6351511662 0 19.6220643574553 14.700804369138
"20140609-130716" "2014-06-09T13:07:17Z" "Mon" 76.1120236308085 114.30798524172 0 27.915359784773 27.72804040983
"20140612-130640" "2014-06-12T13:06:41Z" "Thu" 76.4039092954283 147.28527054576 0 29.1425483140469 28.984394903112
"20140613-130358" "2014-06-13T13:04:03Z" "Fri" 76.6894441383709 73.86470256132 0 28.9540267390915 29.055902542416
"20140615-135814" "2014-06-15T13:58:15Z" "Sun" 99.7598633968514 99.10351125504 0 16.855890820557 14.471750887092
"20140617-125432" "2014-06-17T12:54:33Z" "Tue" 90.8823580012616 2079.6833870064 0 22.1484911954987 21.010571311464
"20140624-122515" "2014-06-24T12:25:16Z" "Tue" 46.2179461650625 62.40268666152 0 18.0681106984513 15.699776016492
"20140628-135143" "2014-06-28T13:51:44Z" "Sat" 101.519757463416 166.85522461944 0 22.1334503824863 19.164581350236
"20140701-005029" "2014-07-01T00:50:31Z" "Tue" 30.5346535821879 158.817668832 0 23.2232414157372 21.958902241758
"20140701-122456" "2014-07-01T12:25:00Z" "Tue" 45.6000692960573 91.64590424244 0 18.9730553328663 17.026248120192
"20140703-233639" "2014-07-03T23:36:40Z" "Fri" 52.5061953472329 85.28044696308 0 21.5937028412933 18.708160860756
"20140704-125831" "2014-07-04T12:58:32Z" "Fri" 22.7147396324018 72.6354913698 0 20.073893093137 20.289365880372
"20140706-220005" "2014-07-06T22:00:09Z" "Mon" 2.97150931252076 41.439704607 0 20.5790226045335 22.394469264318
"20140707-140624" "2014-07-07T14:06:29Z" "Mon" 33.7355613903132 104.74047268236 0 24.0074578120459 24.93456576804
"20140709-005751" "2014-07-09T00:57:56Z" "Wed" 36.4030866796896 57.34881305028 0 21.3534896871394 20.799574313904
"20140711-161536" "2014-07-11T16:15:43Z" "Fri" 10.1459527308273 41.5990205442 0.15336380864592 22.6255492799995 23.600423555208
"20140712-130405" "2014-07-12T13:04:09Z" "Sat" 199.924755998134 129.54048055308 0 23.3289139035204 13.299798943044
"20140715-005726" "2014-07-15T00:57:27Z" "Tue" 30.3740417684181 108.83432127996 0 20.9480821427373 20.342457712926
"20140717-005923" "2014-07-17T00:59:24Z" "Thu" 36.0073599884916 93.14830346868 0 22.719974268705 21.579284372724
"20140719-140441" "2014-07-19T14:04:42Z" "Sat" 126.274706691113 204.98098063608 0 21.06778749665 15.61254557184
"20140723-130315" "2014-07-23T13:03:16Z" "Wed" 22.4136555895579 83.25432458928 0 23.3017717657736 21.41953063965
"20140814-005632" "2014-08-14T00:56:33Z" "Thu" 30.0397866902251 85.24951565796 0 21.7639109286563 21.993119744364
"20140814-130246" "2014-08-14T13:02:51Z" "Thu" 66.6465666728728 68.93897239728 0 25.0674366251142 27.782351054316
"20140816-150218" "2014-08-16T15:02:22Z" "Sat" 43.2492227636513 60.93817193484 0 21.2027618452585 17.780812545438
"20140818-130314" "2014-08-18T13:03:15Z" "Mon" 67.1205973416856 104.34335040504 0 25.2023314397854 29.171932766388
"20140821-231816" "2014-08-21T23:18:17Z" "Fri" 51.5362852840046 97.98428119608 0 22.3629126381543 22.178305701828
"20140823-141317" "2014-08-23T14:13:19Z" "Sat" 164.034811283839 272.42340149448 0 21.0910263457422 19.103652744336
"20140825-130720" "2014-08-25T13:07:21Z" "Mon" 66.8957892412007 60.38427420504 0 23.9682011664098 28.287736862976
"20140826-130509" "2014-08-26T13:05:10Z" "Tue" 76.4450257282869 85.17828333168 0 27.7350665427509 27.005849372952
"20140827-231813" "2014-08-27T23:18:16Z" "Thu" 50.8982642026596 67.43942151876 0 23.0210815504305 23.232577749048
"20140829-002651" "2014-08-29T00:26:54Z" "Fri" 38.726317853089 67.69037089944 0 17.9560538563563 17.550488674728
"20140830-133240" "2014-08-30T13:32:41Z" "Sat" 49.585358218849 102.37111399944 0 16.459921150333 13.980532235346
"20140901-141235" "2014-09-01T14:12:36Z" "Mon" 46.0953000206764 58.84182529416 0 17.7764669614738 14.877182968416
"20140903-010613" "2014-09-03T01:06:14Z" "Wed" 48.0386061150055 84.14966786112 0 18.275877687305 16.807162199994
"20140905-001506" "2014-09-05T00:15:07Z" "Fri" 46.9005909248639 58.8815298648 0 18.2181430687844 17.149933271052
"20140905-130400" "2014-09-05T13:04:01Z" "Fri" 55.6371396001639 70.19474758452 0 27.9111700501058 32.57195415291
"20140906-123606" "2014-09-06T12:36:07Z" "Sat" 21.2507268402593 39.35565224604 0 13.5260381525768 14.290579758168
"20140907-124732" "2014-09-07T12:47:37Z" "Sun" 201.029256083884 117.51340955076 0 19.8393179137771 13.912935821352
"20140909-130138" "2014-09-09T13:01:41Z" "Tue" 76.2754840881222 179.47840414824 0 28.5980676503099 27.846099227628
"20140911-123336" "2014-09-11T12:33:40Z" "Thu" 35.0852956901255 55.89492134796 0 20.4904332824529 19.317554576388
"20140913-132530" "2014-09-13T13:25:31Z" "Sat" 46.6288321717872 70.67333167452 0 16.6424840470446 14.158018730916
"20140914-161008" "2014-09-14T16:10:09Z" "Sun" 44.4783530443158 165.58936120152 0 23.6279514069129 18.48249586719
"20140916-003912" "2014-09-16T00:39:17Z" "Tue" 42.0966371937622 66.85588077264 0 22.1515498974091 21.13836540678
"20140916-130357" "2014-09-16T13:04:02Z" "Tue" 67.1264049841262 138.655933128 0 24.9329080725051 28.463012656578
"20140918-141110" "2014-09-18T14:11:11Z" "Thu" 149.170592307713 378.1632853764 0 15.3566510216389 13.100905502694
"20140919-151944" "2014-09-19T15:19:47Z" "Fri" 195.325928203833 531.2691846972 0 20.5616625220066 19.936521623988
"20140920-150749" "2014-09-20T15:07:50Z" "Sat" 122.608673433143 425.0169036216 0 17.9940250775603 14.928419695896
"20140921-150212" "2014-09-21T15:02:15Z" "Sun" 135.378205396518 381.4729363044 0 18.1640347893395 15.878242505952
"20140924-010312" "2014-09-24T01:03:13Z" "Wed" 42.5082518748364 113.68247732928 0 21.1912430818113 20.455193966832
"20140924-130341" "2014-09-24T13:03:46Z" "Wed" 68.0326258429833 125.11699094124 0 24.2191981998217 28.02412458846
"20140927-145947" "2014-09-27T14:59:48Z" "Sat" 103.279410645307 132.92308048176 0 20.9583190387476 17.022716116848
"20140928-164009" "2014-09-28T16:40:10Z" "Sun" 185.137566262566 293.67706540932 0 23.2392898154633 21.386283884784
"20140930-130554" "2014-09-30T13:05:59Z" "Tue" 76.4830725247255 93.515503671 0 28.2520103447416 27.536208375888
"20141005-135710" "2014-10-05T13:57:11Z" "Sun" 69.8932258327257 70.03009565352 0 17.30448062506 14.19759631296
"20141007-142639" "2014-10-07T14:26:40Z" "Tue" 15.0642691751301 52.12523583252 0 27.3648165082701 29.039336038656
"20141010-131013" "2014-10-10T13:10:14Z" "Fri" 75.8813504264619 90.67732467876 0 28.5400351192383 28.030453380054
"20141012-144348" "2014-10-12T14:43:49Z" "Sun" 63.2425138647435 119.34222592536 0 22.4205163308038 20.92871777301
"20141013-130221" "2014-10-13T13:02:24Z" "Mon" 76.3108018405259 110.90227074228 0 28.3224844472869 28.386104248278
"20141015-125932" "2014-10-15T12:59:33Z" "Wed" 67.6303700547997 94.43302130736 0 24.3588617365182 28.298575255842
"20141016-232543" "2014-10-16T23:25:44Z" "Fri" 40.3831942987104 57.81071709828 0 17.1254263380169 16.628690158704
"20141018-134856" "2014-10-18T13:48:57Z" "Sat" 48.8538979481823 114.19803741996 0 21.2101229983642 17.966983304628
"20141018-194532" "2014-10-18T19:45:33Z" "Sat" 45.6274897102017 102.7809985212 0 15.5948123880329 14.189611194036
"20141021-003911" "2014-10-21T00:39:12Z" "Tue" 45.2709536970381 88.08681786768 0 20.6307880499755 18.836544598128
"20141022-003851" "2014-10-22T00:38:52Z" "Wed" 23.9968273762613 69.79328149572 0 22.4381550808754 22.647954016494
"20141025-151118" "2014-10-25T15:11:19Z" "Sat" 167.752513717255 234.92462633352 0 25.4280769602333 25.178312333268
"20141027-131002" "2014-10-27T13:10:03Z" "Mon" 66.6353360108759 116.220253662 0 24.7221844025077 27.899761167918
"20141029-131147" "2014-10-29T13:11:52Z" "Wed" 66.3216408146206 72.91347093792 0 25.0773538749589 28.882588351266
"20141101-140541" "2014-11-01T14:05:44Z" "Sat" 63.4830978998293 94.5557917848 0 21.6211548605607 20.426698542852
"20141104-133415" "2014-11-04T13:34:16Z" "Tue" 46.2176155482584 98.9899366464 0 18.5211228943482 17.443156426866
"20141105-135413" "2014-11-05T13:54:14Z" "Wed" 67.8238045744856 99.54552027312 0 25.6430986575985 28.790973648324
"20141107-135304" "2014-11-07T13:53:06Z" "Fri" 36.5714581313852 116.30176658208 0 20.7612569502561 19.885458329964
"20141108-144040" "2014-11-08T14:40:41Z" "Sat" 86.6703657112306 473.2776864756 0 22.8314244603584 18.785707650936
"20141109-141923" "2014-11-09T14:19:24Z" "Sun" 46.9910842273245 139.84768422216 0 20.8372292589959 20.577103653312
"20141111-141054" "2014-11-11T14:10:59Z" "Tue" 75.73820956486 104.66904600828 0 27.0623652135975 26.955182760498
"20141112-140856" "2014-11-12T14:09:01Z" "Wed" 67.3808768410163 88.30144728432 0 25.4278283330804 29.01632182866
"20141114-003413" "2014-11-14T00:34:14Z" "Fri" 44.0480126114352 57.2523788898 0 20.3803101837699 20.00253918609
"20141114-140709" "2014-11-14T14:07:10Z" "Fri" 41.3085818854441 58.05291577572 0 20.9221048118156 19.395455773824
"20141115-170846" "2014-11-15T17:08:50Z" "Sat" 82.8517161457463 480.9745967292 0 21.254290285496 17.72820327024
"20141230-084844" "2014-12-30T08:48:45Z" "Tue" 45.0542011535699 52.88944163832 0.0111184201467 20.4316014331213 20.159753743764
"20150102-085314" "2015-01-02T08:53:25Z" "Fri" 59.3269976756997 79.25295857724 0.012986712812628 20.7675320974555 18.95481119952
"20150113-134348" "2015-01-13T13:43:50Z" "Tue" 77.8771071626506 60.0913294488 0.13459358490084 25.9031973097653 25.802967836412
"20150115-134029" "2015-01-15T13:40:30Z" "Thu" 35.8207998081411 63.09928425564 0.06349996796004 21.5363094727043 20.417744361276
"20150116-134928" "2015-01-16T13:49:29Z" "Fri" 22.6796775657455 70.58127387672 0.027393939646308 22.7560866878133 22.492444355622
"20150117-152843" "2015-01-17T15:28:44Z" "Sat" 105.383841731884 88.07753058804 0.006255384577524 22.0993688158078 20.628761700618
"20150119-153034" "2015-01-19T15:30:37Z" "Mon" 55.2878726201415 78.3629649216 0.06214444019676 21.4647885298604 19.892946483
"20150120-140526" "2015-01-20T14:05:27Z" "Tue" 77.072839035701 67.05883668096 0.04048957595124 30.6162531500557 30.651995765646
"20150122-002822" "2015-01-22T00:28:26Z" "Thu" 53.1290139603859 63.64692996552 0.017536130105688 21.9670421351975 21.690543832524
"20150122-133839" "2015-01-22T13:38:47Z" "Thu" 29.7830474764155 60.53586112908 0.11887940592036 21.7141157678964 21.462672934008
